mal_id,title,type,score,members,popularity,genres,in_degree,out_degree,weighted_in_degree,weighted_out_degree,pagerank,hub_score,authority_score,pagerank_rank,members_rank,score_rank
48872,With Pochi! Yoshi's Woolly World Special Anime,ONA,6.2,520,18473,Comedy|Slice of Life,11,11,32.0,32.0,7.762487984344121e-05,1.5213723105081737e-09,1.686091888005558e-09,2961,15025.0,10358.0
2227,Lady Lady!!,TV,7.47,7629,8133,Drama,9,9,45.0,39.0,7.761815543660266e-05,1.6866419291414196e-09,4.2491888512059354e-08,2962,7849.0,2287.0
8291,Ojousama wa H ga Osuki: The Animation,OVA,7.16,13308,6482,Hentai,7,7,27.0,27.0,7.760011658965354e-05,1.1817513042833247e-11,1.3524077059546999e-11,2963,6298.0,3994.0
40646,Yes ka No ka Hanbun ka,Movie,7.04,65800,3107,Romance,11,11,130.0,130.0,7.755904735515279e-05,1.202444487717656e-06,1.3481363002768521e-06,2964,3079.0,4734.0
6633,Queen's Blade: Gyokuza wo Tsugu Mono,TV,6.51,59511,3279,Action|Adventure|Fantasy,19,23,58.0,66.0,7.752066561195262e-05,3.508798171878587e-09,1.5112819473078873e-09,2965,3250.0,8229.0
28819,Okusama ga Seitokaichou!,TV,6.55,321050,886,Comedy|Romance,29,33,86.0,94.0,7.750740618652792e-05,3.324124934005975e-07,5.398393181568855e-08,2966,885.0,7913.0
14765,Ixion Saga DT,TV,7.13,121977,2098,Action|Comedy|Fantasy,54,63,154.0,129.0,7.750303183538064e-05,2.8293756262961755e-07,2.362166181437966e-07,2967,2096.0,4203.0
22865,Rokujouma no Shinryakusha!?,TV,7.11,190837,1461,Comedy|Romance|Supernatural,40,42,116.0,106.0,7.74821924319502e-05,5.182951884538665e-07,5.543779514992095e-07,2968,1459.0,4325.0
49398,Wu Geng Ji 4th Season,ONA,7.03,1944,12816,Action|Fantasy|Supernatural,2,2,20.0,20.0,7.737979436255678e-05,7.879364934968982e-17,2.9028986776374564e-19,2969,11941.0,4788.0
94,Kidou Senshi Gundam SEED Destiny,TV,7.17,117485,2162,Action|Drama|Mecha|Romance|Sci-Fi,36,36,95.0,86.0,7.736818069772624e-05,8.18062006019783e-08,8.717003994030344e-08,2970,2157.0,3935.0
41439,Beyblade Burst Sparking,ONA,6.69,9151,7564,Action|Adventure|Sci-Fi|Sports,2,2,20.0,20.0,7.736747549297089e-05,8.90920625341563e-16,9.555739790264787e-16,2971,7315.0,6911.0
18845,Ninja Hattori-kun (2012),TV,6.72,3571,10664,Comedy,8,8,25.0,22.0,7.735057483621577e-05,1.5755580267967776e-10,6.037421135652835e-10,2972,10130.0,6670.0
3809,Shirayuki Hime no Densetsu,TV,6.78,4341,10026,Adventure|Fantasy|Romance,25,25,38.0,39.0,7.723910581425713e-05,3.679851697356414e-08,3.106733346065692e-08,2973,9577.0,6253.0
58600,Ameku Takao no Suiri Karte,TV,7.14,100450,2401,Mystery|Slice of Life,20,25,148.0,173.0,7.723754110307235e-05,2.9446385207279635e-06,2.0371591011192846e-06,2974,2394.0,4131.0
53698,World Dai Star,TV,7.37,17589,5825,Music,31,31,126.0,133.0,7.723642334878778e-05,1.130560888696582e-06,1.3801127450162157e-06,2975,5697.0,2752.0
49587,Wan Sheng Jie 3,ONA,8.01,10842,7051,Comedy|Fantasy|Slice of Life|Supernatural,6,6,44.0,44.0,7.722824594821402e-05,1.1562930559758483e-10,1.5555734061329693e-10,2976,6832.0,720.0
52765,Wan Jie Du Zun 2nd Season,ONA,7.33,2826,11514,Action|Fantasy,2,2,20.0,20.0,7.722634842923163e-05,2.629897732478082e-12,2.881002246609683e-12,2977,10891.0,2966.0
29325,Koukaku Kidoutai Arise: Alternative Architecture,TV,7.21,46457,3789,Action|Mecha|Psychological|Sci-Fi,9,9,34.0,34.0,7.716507449918377e-05,1.2435812648633607e-08,1.416017408452183e-08,2978,3744.0,3693.0
9627,Kakko Kawaii Sengen!,TV,5.4,1821,13011,Comedy,5,4,17.0,15.0,7.715838458292488e-05,1.3903211526492425e-11,1.9817157927466804e-11,2979,12092.0,14209.0
831,Chicchana Yukitsukai Sugar,TV,7.12,26196,4962,Comedy|Fantasy,25,31,74.0,85.0,7.710640504592606e-05,1.4705977203631202e-06,2.9411431801086883e-07,2980,4871.0,4258.0
8039,Oppai no Ouja 48,OVA,7.02,11718,6841,Hentai,10,11,16.0,17.0,7.709184621950148e-05,1.2517813647374096e-11,7.750760940182061e-12,2981,6633.0,4838.0
13379,Okusama wa Michael,OVA,6.2,5030,9559,Hentai,8,8,15.0,15.0,7.707008281918098e-05,1.8796887706041746e-13,1.928574779196533e-13,2982,9159.0,10358.0
41466,Kyojinzoku no Hanayome,ONA,5.53,37296,4252,Fantasy|Romance|Erotica,6,6,36.0,36.0,7.705163315435836e-05,9.555694761641486e-12,1.039195431958677e-11,2983,4180.0,13788.0
34314,Crayon Shin-chan Gaiden: Omocha Wars,ONA,6.69,2297,12268,Action|Comedy|Ecchi,4,4,23.0,23.0,7.702121944713934e-05,3.171512201340551e-11,3.335483721343456e-11,2984,11504.0,6911.0
5424,Oppai Life,OVA,6.67,10316,7216,Hentai,9,9,15.0,15.0,7.699747733741955e-05,1.2037613553670636e-13,9.243110048019371e-14,2985,6988.0,7066.0
33274,Onara Gorou,TV,5.55,15935,6038,Comedy,10,10,22.0,22.0,7.697835078515679e-05,2.3772134255162682e-08,2.6429760169939253e-08,2986,5894.0,13723.0
28791,Gunslinger Stratos The Animation,TV,6.04,74542,2889,Action|Sci-Fi,8,8,20.0,20.0,7.696060079858555e-05,8.132568631686029e-09,1.0129823191983156e-08,2987,2870.0,11336.0
5141,Taishou Yakyuu Musume.,TV,7.38,22929,5250,Comedy|Slice of Life|Sports,31,30,103.0,94.0,7.695522150783457e-05,6.385460793849637e-07,1.9021364112922044e-07,2988,5142.0,2699.0
2089,Choujikuu Seiki Orguss,TV,6.55,8015,7955,Adventure|Mecha|Sci-Fi,16,14,65.0,47.0,7.69423245177544e-05,9.133584173299154e-08,1.5635288730874938e-08,2989,7681.0,7913.0
2912,Ohayou! Spank,TV,6.83,3177,11090,Comedy|Slice of Life,8,8,20.0,17.0,7.685521498227053e-05,5.30231341858618e-12,8.071041689007391e-12,2990,10517.0,5935.0
16870,The Last: Naruto the Movie,Movie,7.8,672364,366,Action|Adventure|Drama|Fantasy|Romance|Supernatural,9,10,140.0,145.0,7.680163501622107e-05,5.380570195242427e-07,5.533094503768323e-07,2991,366.0,1150.0
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),TV,5.65,903,15731,Comedy,2,2,11.0,11.0,7.678530989945929e-05,1.499456724257185e-19,7.347441960728314e-20,2992,13865.0,13332.0
45558,Fanren Xiu Xian Zhuan: Yan Jia Bao Dazhan,ONA,7.64,4183,10158,Action|Adventure|Fantasy|Romance,6,6,31.0,31.0,7.676802353965809e-05,2.991654033527541e-10,3.1726320373944443e-10,2993,9693.0,1607.0
17247,Machine-Doll wa Kizutsukanai,TV,7.02,344693,814,Action|Fantasy,53,53,139.0,127.0,7.676773546628183e-05,1.4892797634871255e-06,1.6441511799406029e-06,2994,813.0,4838.0
43697,Yasuke,ONA,5.74,91268,2556,Action|Fantasy|Mecha|Sci-Fi,23,28,138.0,195.0,7.676591833379382e-05,2.6623316667260692e-06,3.803392973551249e-07,2995,2546.0,12880.0
32262,Renai Boukun,TV,6.6,398122,683,Comedy|Ecchi|Romance|Supernatural,40,40,132.0,132.0,7.675881594039142e-05,1.0288137171992424e-06,1.1893711941582716e-06,2996,683.0,7557.0
16009,Kamisama no Inai Nichiyoubi,TV,7.27,232450,1228,Adventure|Drama|Fantasy|Mystery|Psychological|Supernatural,69,72,164.0,172.0,7.673548907648653e-05,1.1569073230397097e-05,1.5053767504534739e-05,2997,1227.0,3291.0
49119,Osomatsu-san: Hipipo-Zoku to Kagayaku Kajitsu,Movie,6.41,2928,11401,Adventure|Comedy,3,2,22.0,12.0,7.667287802332356e-05,1.2869933701627026e-10,1.9619817086206925e-10,2998,10779.0,8961.0
15793,Senki Zesshou Symphogear G,TV,7.48,64837,3137,Action|Drama|Mahou Shoujo|Music|Sci-Fi,20,20,88.0,91.0,7.661527027704842e-05,1.1063834154506052e-07,1.1162243647633661e-07,2999,3112.0,2242.0
21419,Meitantei Conan Movie 18: Ijigen no Sniper,Movie,8.05,49161,3656,Action|Comedy|Mystery,29,27,66.0,68.0,7.659839594876671e-05,2.2843788045914044e-08,1.7571297514851104e-08,3000,3612.0,650.0
49020,Jashin Shoukan: Inran Kyonyuu Oyako Ikenie Gishiki,OVA,7.05,9877,7344,Hentai,13,15,25.0,27.0,7.659813759737855e-05,6.0504610932401935e-12,6.3006948971043354e-12,3001,7102.0,4674.0
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,TV,7.05,75521,2868,Drama|Mahou Shoujo|Mystery|Psychological|Thriller,9,12,120.0,122.0,7.659157123319574e-05,3.073713697543006e-06,2.818282829056915e-06,3002,2849.0,4674.0
37496,Double Decker! Doug & Kirill,TV,6.8,38943,4169,Action|Comedy|Mystery|Sci-Fi,18,18,91.0,91.0,7.658775444261793e-05,2.146421219775755e-08,2.770636580290844e-08,3003,4106.0,6136.0
40148,22/7,TV,6.8,52349,3536,Drama|Music,19,21,94.0,97.0,7.658082016780629e-05,1.4511618631359182e-07,6.389385440613127e-08,3004,3498.0,6136.0
8110,Fukubiki! Triangle: Miharu After,OVA,7.03,18312,5730,Hentai,5,6,15.0,16.0,7.65742519331263e-05,9.877564009937124e-15,5.307358738113457e-15,3005,5597.0,4788.0
48684,Wan Jie Du Zun,ONA,7.23,4267,10078,Action|Fantasy,9,9,22.0,22.0,7.653976691652377e-05,1.1791035915434918e-09,1.2300343802509978e-09,3006,9631.0,3557.0
1064,Mazinkaiser,OVA,7.38,12566,6651,Action|Mecha|Sci-Fi,18,18,72.0,72.0,7.652804163641739e-05,3.4925570677861344e-09,4.077685505020508e-09,3007,6456.0,2699.0
32271,Dies Irae,TV,5.4,151625,1772,Action,14,17,57.0,48.0,7.651682325223068e-05,1.2256380612871709e-08,9.59613148883108e-09,3008,1770.0,14209.0
33850,Nil Admirari no Tenbin,TV,6.67,44342,3898,Romance|Supernatural,23,23,77.0,77.0,7.64854644049267e-05,2.369777866018826e-08,2.3362802716296822e-08,3009,3846.0,7066.0
1351,Angel Cop,OVA,6.07,28907,4765,Action|Adventure|Sci-Fi,30,31,77.0,80.0,7.647928528028206e-05,4.9767178059990025e-08,3.912301950872874e-08,3010,4677.0,11158.0
33777,Yodomi no Sawagi,Movie,5.8,1261,14387,Drama|Psychological,2,2,5.0,5.0,7.644734372299845e-05,-3.4682008031434396e-25,3.863260460639276e-22,3011,13054.0,12606.0
4802,Kawarazaki-ke no Ichizoku The Animation,OVA,5.47,2372,12135,Hentai,3,3,12.0,12.0,7.643789581683116e-05,1.0691532029771426e-11,1.1410571018530942e-11,3012,11406.0,13987.0
8355,Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,Movie,5.43,663,17085,Comedy,2,2,20.0,20.0,7.642198916533806e-05,4.1966371268706633e-13,4.3479592175327197e-13,3013,14532.0,14111.0
2724,Daicon Opening Animations,Special,7.71,23782,5173,Action|Adventure|Mecha|Music|Sci-Fi,11,11,53.0,59.0,7.642099167253156e-05,8.478132174587606e-08,2.3062109175041986e-08,3014,5070.0,1389.0
3624,Seimei no Kagaku: Micro Patrol,OVA,7.2,3546,10684,Adventure|Sci-Fi|Slice of Life,10,9,128.0,69.0,7.641513154505255e-05,8.343102023466495e-08,7.548581656888718e-08,3015,10155.0,3754.0
40100,Nu Wushen de Canzhuo,ONA,7.1,15881,6047,Comedy|Slice of Life,13,16,44.0,48.0,7.640313236415138e-05,1.0380511771321354e-07,1.0767347851514706e-08,3016,5904.0,4380.0
2789,B-Legend! Battle B-Daman,TV,6.34,14784,6212,Adventure|Fantasy,20,21,41.0,43.0,7.640297462454801e-05,2.2817175767303943e-10,2.4772287306666843e-10,3017,6052.0,9429.0
5226,Souten Kouro,TV,7.18,20470,5493,Action|Adventure,25,27,63.0,65.0,7.638646397759049e-05,8.601190156059379e-08,7.846549472000616e-08,3018,5380.0,3878.0
3672,Tottemo! Luckyman,TV,7.43,4243,10099,Comedy|Sci-Fi,17,19,51.0,61.0,7.636970059911487e-05,1.691321262470527e-07,2.7188706124374194e-08,3019,9645.0,2468.0
782,Gasaraki,TV,6.67,27942,4840,Drama|Mecha|Psychological|Supernatural,25,28,80.0,90.0,7.635178174745566e-05,2.7389383068660273e-07,1.3408206500066084e-07,3020,4752.0,7066.0
40520,Chii-chan Kaihatsu Nikki,OVA,6.46,8088,7933,Hentai,8,8,30.0,35.0,7.634245253809136e-05,7.552679551958722e-12,8.12822994939584e-12,3021,7655.0,8601.0
39572,Wangu Xian Qiong III: Eren Gu Pian,ONA,6.45,1900,12883,Adventure|Fantasy,2,2,20.0,20.0,7.630135037080568e-05,1.246455799566699e-12,1.2018741998387008e-12,3022,11992.0,8680.0
23281,Psycho-Pass 2,TV,7.41,695557,348,Action|Psychological|Sci-Fi|Thriller,15,17,152.0,162.0,7.629911448530915e-05,6.760657664044224e-07,7.53673495331733e-07,3023,348.0,2568.0
5162,Minami-ke Okaeri,TV,7.55,70715,2984,Comedy|Slice of Life,4,5,29.0,33.0,7.626914779116812e-05,2.1908405400447027e-09,2.201212376906213e-09,3024,2962.0,1942.0
39725,I★Chu: Halfway Through the Idol,TV,6.59,18475,5708,Music,15,16,60.0,61.0,7.626348136561472e-05,1.493928937561302e-08,1.3130509360630978e-08,3025,5578.0,7642.0
62604,Otaku ni Yasashii Gal wa Inai!?,TV,7.55,102869,2366,Comedy|Romance,24,27,251.0,267.0,7.62535195570341e-05,7.726503753151437e-06,7.727796307756919e-06,3026,2359.0,1942.0
59267,Sanda,TV,7.44,110474,2246,Action|Drama|Mystery,18,28,175.0,228.0,7.624404318759406e-05,5.481806875800975e-06,4.849378763710614e-06,3027,2240.0,2416.0
33314,Digimon Universe: Appli Monsters,TV,6.66,17498,5838,Action|Adventure|Comedy|Drama|Fantasy|Sci-Fi,19,20,63.0,64.0,7.623779714033819e-05,1.0191137009693806e-08,1.3269130565781283e-08,3028,5706.0,7146.0
21863,Mangaka-san to Assistant-san to The Animation,TV,7.08,292611,964,Comedy|Ecchi|Romance|Slice of Life,32,33,159.0,151.0,7.622817624091646e-05,7.786404817450382e-07,7.528223980137806e-07,3029,964.0,4502.0
27603,Jutaijima,OVA,6.79,12019,6769,Hentai,14,15,24.0,25.0,7.622803556106877e-05,3.325784814737939e-08,3.531594244350441e-08,3030,6563.0,6197.0
51986,Pui Pui Molcar: Driving School,TV,7.23,6157,8862,Comedy,7,7,33.0,33.0,7.622108432573152e-05,7.782222375372753e-10,8.844596939223019e-10,3031,8519.0,3557.0
52482,Sasaki to Pii-chan,TV,6.84,120535,2116,Comedy|Fantasy|Mahou Shoujo,30,33,204.0,216.0,7.620931202210827e-05,5.923124414704055e-07,1.510629924325035e-07,3032,2118.0,5876.0
27787,Nisekoi:,TV,7.34,745387,311,Comedy|Romance|Slice of Life,29,32,190.0,206.0,7.619731591961323e-05,3.102159240087403e-06,9.128782655519684e-07,3033,311.0,2917.0
34979,Shounen Ashibe: Go! Go! Goma-chan 2,TV,5.91,1311,14230,Comedy|Slice of Life,4,4,30.0,30.0,7.619606359696454e-05,1.0097183005689608e-12,7.534281555223363e-13,3034,12961.0,12018.0
7485,Urashima Tarou (supposed title),Movie,4.69,3503,10732,Fantasy,2,3,23.0,26.0,7.618464083189676e-05,4.529561788714333e-06,2.3557368929808813e-10,3035,10196.0,15226.0
12373,Star☆Jewel,OVA,6.39,7307,8260,Fantasy|Hentai|Mahou Shoujo,5,5,18.0,15.0,7.613628504008094e-05,1.0863885033317322e-11,1.3131422203343861e-11,3036,7964.0,9099.0
18497,Yozakura Quartet: Hana no Uta,TV,7.45,132411,1967,Action|Ecchi|Fantasy|Slice of Life|Supernatural,38,42,131.0,141.0,7.613297309045978e-05,5.343000670778269e-07,5.557414605453387e-07,3037,1967.0,2367.0
16472,Sei Yariman Gakuen Enkou Nikki The Animation,OVA,7.14,16277,5987,Hentai,8,8,24.0,24.0,7.609033169429799e-05,4.0265142288958924e-13,1.8148013915098803e-13,3038,5847.0,4131.0
37940,Yatogame-chan Kansatsu Nikki,TV,6.26,34350,4420,Comedy|Slice of Life,16,18,43.0,45.0,7.6077035861844e-05,6.376701629884014e-09,6.861652978140428e-09,3039,4345.0,9978.0
21437,Buddy Complex,TV,7.12,97299,2453,Action|Drama|Mecha|Sci-Fi,33,30,107.0,66.0,7.605092163090159e-05,9.984927892470428e-08,1.0310999454795601e-07,3040,2445.0,4258.0
2765,Momotarou: Umi no Shinpei,Movie,5.08,3432,10811,Action,3,3,15.0,15.0,7.604536099343143e-05,7.405442046670298e-09,4.286304660282363e-08,3041,10267.0,14852.0
18937,Hakken Taiken Daisuki! Shimajirou,TV,6.16,591,17716,Adventure|Comedy|Fantasy,1,1,10.0,10.0,7.604527353771347e-05,9.265741459650765e-14,7.422460050250318e-15,3042,14771.0,10596.0
52611,Okashi na Tensei,TV,6.7,112581,2219,Action|Fantasy|Slice of Life,23,26,207.0,218.0,7.602698975205312e-05,2.3526550883548442e-07,3.5514384776221956e-07,3043,2216.0,6821.0
3116,Dash! Yonkurou,TV,6.89,2520,11940,Sports,11,12,31.0,34.0,7.59982735181401e-05,1.31121679706823e-10,1.2268867147261e-10,3044,11266.0,5547.0
54781,YouTuNya,TV,5.69,925,15654,Comedy|Slice of Life,3,3,13.0,13.0,7.595424836022943e-05,2.1970183322440643e-14,2.0808820687090856e-14,3045,13805.0,13122.0
50587,Gridman Universe,Movie,8.04,41902,4026,Action|Mecha|Romance|Sci-Fi,13,17,115.0,126.0,7.59037032726626e-05,3.310624205796422e-07,3.184237673755427e-07,3046,3970.0,671.0
14693,Yurumates 3D Plus,TV,6.35,5819,9064,Comedy|Slice of Life,3,2,28.0,16.0,7.58938496146349e-05,1.4312697737160057e-13,2.378565106591973e-12,3047,8712.0,9373.0
7456,Discipline Zero,OVA,6.61,13690,6407,Hentai,4,4,23.0,23.0,7.589037431686032e-05,5.015494831329596e-14,4.4550145417160826e-14,3048,6229.0,7495.0
41558,Asatir: Mirai no Mukashi Banashi,TV,6.12,5273,9406,Adventure,3,3,13.0,13.0,7.587515351658931e-05,2.1006750339764326e-12,6.613048657258693e-12,3049,9020.0,10841.0
59698,Taishou Itsuwari Bridal: Migawari Hanayome to Gunpuku no Mouai,ONA,6.46,2922,11414,Drama|Hentai|Romance,25,26,37.0,38.0,7.584775719850929e-05,1.3148768545204408e-07,1.352284238371391e-07,3050,10786.0,8601.0
1365,Meitantei Conan Movie 06: Baker Street no Bourei,Movie,8.3,85854,2666,Adventure|Mystery,27,28,69.0,73.0,7.582592807994213e-05,3.924029562998754e-08,2.9752659928234104e-08,3051,2653.0,319.0
35965,Baja no Studio,OVA,6.98,6103,8893,Adventure|Fantasy,11,12,28.0,31.0,7.58226268475109e-05,6.250112836777228e-08,3.973328242635745e-08,3052,8553.0,5033.0
1556,Kikoushi Enma,OVA,7.05,23063,5228,Fantasy|Horror|Mystery|Supernatural|Thriller,40,35,305.0,84.0,7.580812763639993e-05,2.688164683741762e-07,3.621563348723279e-07,3053,5124.0,4674.0
32423,Pretty x Cation The Animation,OVA,7.21,13406,6467,Hentai|Romance,7,7,17.0,14.0,7.580192394657523e-05,6.964060470720047e-12,7.44475989613425e-12,3054,6284.0,3693.0
4356,Innocent Blue,OVA,5.73,4529,9899,Hentai,10,10,16.0,16.0,7.578788119360704e-05,3.474699142125212e-15,1.2054636263326372e-14,3055,9464.0,12930.0
5621,Violence Gekiga David no Hoshi,OVA,4.77,1177,14683,Hentai,2,2,13.0,13.0,7.578430581311884e-05,2.5967488142166687e-15,2.3299509673346723e-15,3056,13244.0,15160.0
2084,NG Knight Ramune & 40,TV,7.14,5057,9542,Adventure|Comedy|Fantasy|Mecha,17,17,46.0,47.0,7.577421643484785e-05,2.274096194024603e-10,1.5356149236663201e-09,3057,9147.0,4131.0
37027,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,Movie,7.63,49558,3637,Music|Slice of Life,22,23,90.0,91.0,7.577015148691732e-05,5.0786811364168626e-08,1.6311779493361026e-07,3058,3592.0,1637.0
16910,Namiuchigiwa no Muromi-san,TV,6.9,44096,3914,Comedy|Ecchi|Fantasy|Slice of Life,35,34,96.0,74.0,7.576514761790796e-05,1.2930994842743359e-07,1.1742026533777234e-07,3059,3862.0,5485.0
20673,Hinata no Aoshigure,Movie,6.85,28044,4831,Adventure|Romance,22,25,45.0,53.0,7.575857555327418e-05,6.159800851758653e-05,1.327895292195011e-05,3060,4741.0,5811.0
2112,Over Drive,TV,7.52,46641,3782,Sports,34,32,85.0,86.0,7.571869373296786e-05,1.6111802776678657e-07,2.465683206238372e-07,3061,3736.0,2075.0
4066,Tytania,TV,6.82,20741,5466,Adventure|Psychological|Romance|Sci-Fi,9,9,93.0,93.0,7.569885177235387e-05,2.5963376623273564e-08,9.030068629262378e-08,3062,5352.0,5985.0
19755,Oshiri Kajiri Mushi (TV) 2nd Season,TV,5.23,966,15477,Comedy,2,2,20.0,20.0,7.569301907353543e-05,2.945673477297087e-18,9.579624171153123e-13,3063,13719.0,14604.0
32239,Shinsei: Futanari Idol - Dekatama-kei!,OVA,6.66,10566,7140,Hentai,10,10,19.0,19.0,7.56896799410923e-05,1.06981446167136e-12,1.442969124323069e-12,3064,6915.0,7146.0
253,Jungle wa Itsumo Hare nochi Guu,TV,7.81,51386,3568,Comedy,33,36,69.0,86.0,7.567061972783643e-05,9.037789304369749e-08,1.2457162369507925e-07,3065,3530.0,1125.0
37185,Ze Tian Ji 3rd Season,ONA,7.0,3688,10565,Action|Adventure|Fantasy,2,2,20.0,20.0,7.563204093830873e-05,6.905058937412942e-15,9.471871062703266e-16,3066,10046.0,4942.0
20973,Sekai Seifuku: Bouryaku no Zvezda,TV,7.03,153779,1752,Action|Comedy|Fantasy,44,49,117.0,129.0,7.561495477653409e-05,2.3269913389648942e-07,2.5025255852120496e-07,3067,1748.0,4788.0
32866,Brave Witches,TV,6.8,64939,3133,Action|Sci-Fi,21,26,78.0,82.0,7.559532652997398e-05,2.8483562458059713e-08,3.4431348067766997e-09,3068,3111.0,6136.0
40196,Kandagawa Jet Girls,TV,5.78,48670,3676,Sports,16,16,85.0,68.0,7.558472820847006e-05,6.31400500818547e-09,6.894170329410086e-09,3069,3633.0,12699.0
2411,Ane to Boin,OVA,6.7,13484,6456,Hentai,6,6,20.0,20.0,7.558403230615406e-05,1.6642136171476293e-12,1.5334228403623777e-12,3070,6274.0,6821.0
34451,Kekkai Sensen & Beyond,TV,7.77,478064,553,Action|Comedy|Supernatural,22,26,136.0,150.0,7.55810424013308e-05,7.754025442965469e-07,3.4260672167787246e-07,3071,553.0,1229.0
44071,Yuan Long 2nd Season,ONA,7.02,3135,11134,Fantasy,2,2,20.0,20.0,7.557343660447081e-05,2.578060780055554e-11,1.4086176252348784e-11,3072,10555.0,4838.0
57489,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 6th Season,ONA,5.65,638,17322,Comedy,3,3,21.0,21.0,7.554028174698132e-05,3.1092628236912033e-13,3.74579188374434e-13,3073,14616.0,13332.0
3278,Kinnikuman: New York Kiki Ippatsu!,Movie,6.47,1373,14040,Action|Comedy|Sports,2,2,20.0,20.0,7.553111670483916e-05,3.4391381536652733e-18,1.1020778866006956e-18,3074,12841.0,8520.0
39230,Qing Chi Hong Xiaodou Ba! 2nd Season,ONA,6.41,489,18831,Comedy|Slice of Life,2,2,19.0,16.0,7.552270324536252e-05,6.023354674718958e-12,6.436036973852666e-12,3075,15105.0,8961.0
23885,Momon's Sand Witch Episode 0,ONA,5.66,434,19525,Comedy,2,2,15.0,15.0,7.55183017126872e-05,2.0726470266169562e-23,1.1755105031383578e-20,3076,15249.0,13274.0
53379,Uchi no Kaisha no Chiisai Senpai no Hanashi,TV,6.9,146189,1820,Comedy|Romance|Slice of Life,22,27,166.0,188.0,7.55042988476029e-05,1.7579539483825302e-06,1.8297892675148764e-06,3077,1821.0,5485.0
55594,Chocosanji,ONA,5.57,564,17996,Comedy,5,5,29.0,29.0,7.549743888372094e-05,2.927044722143677e-10,4.3483233677861026e-10,3078,14861.0,13648.0
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,Special,8.1,108466,2271,Mystery|Sci-Fi,9,11,50.0,60.0,7.548182970800612e-05,1.564876590486508e-07,1.9051591738720395e-08,3079,2265.0,586.0
5277,Sekirei: Pure Engagement,TV,7.25,256313,1107,Action|Comedy,22,22,135.0,96.0,7.54312358881361e-05,2.2604038433431018e-08,1.54847158111384e-08,3080,1105.0,3441.0
51586,D4DJ All Mix,TV,7.43,17009,5894,Music|Slice of Life,29,26,85.0,100.0,7.542046032495036e-05,2.5087138539088947e-06,1.8655969127488932e-08,3081,5761.0,2468.0
41782,BanG Dream! Movie: Poppin' Dream!,Movie,7.9,13502,6455,Music,24,25,87.0,87.0,7.539305868150341e-05,2.933120261607196e-07,2.3288929163478955e-06,3082,6271.0,907.0
48605,Fastening Days 3,ONA,6.15,1172,14702,Adventure,2,2,20.0,20.0,7.538336091122137e-05,4.993407963746044e-14,2.401293838949533e-13,3083,13254.0,10650.0
41568,ARP Backstage Pass: Paradise,Special,5.68,1481,13743,Music,1,1,10.0,10.0,7.537429388779393e-05,-6.559443091448355e-24,-2.6358049773748016e-21,3084,12631.0,13176.0
2353,Daiakuji: The Xena Buster Specials,OVA,6.54,4180,10156,Hentai,1,1,5.0,5.0,7.537429388779393e-05,4.59533100278789e-25,1.4348329903695786e-22,3084,9696.0,7990.0
38534,Huoli Shaonian Wang 3,TV,5.98,541,18242,,1,1,10.0,10.0,7.537429388779393e-05,1.0961737781117631e-23,1.641830552524503e-21,3084,14955.0,11648.0
55998,Momochi-san Chi no Ayakashi Ouji,TV,6.55,58566,3315,Romance|Supernatural,19,27,151.0,201.0,7.53421531417936e-05,7.657918802766883e-06,9.88309640571383e-06,3087,3285.0,7913.0
1472,City Hunter 3,TV,7.82,37085,4264,Comedy|Mystery,6,6,41.0,35.0,7.532441347258137e-05,4.527373365613379e-12,1.477271202957101e-11,3088,4192.0,1095.0
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,Movie,5.63,647,17223,Comedy,2,2,13.0,13.0,7.531296200021518e-05,3.187070381560168e-17,7.013177085438884e-17,3089,14579.0,13414.0
1502,Mahou Shoujo Pretty Sammy (1996),TV,6.85,9483,7450,Comedy|Fantasy|Mahou Shoujo,22,27,67.0,77.0,7.528484526308048e-05,1.599083037430721e-08,9.726506855519435e-09,3090,7206.0,5811.0
345,Eikoku Koi Monogatari Emma,TV,7.61,65770,3106,Drama|Romance|Slice of Life,41,42,98.0,103.0,7.527087194573762e-05,2.0948601737117426e-05,1.1962399079137361e-05,3091,3082.0,1708.0
59207,"Mikadono Sanshimai wa Angai, Choroi.",TV,7.62,115437,2178,Comedy|Romance,22,27,198.0,237.0,7.524191930263378e-05,7.131576893499063e-06,6.868245822560275e-07,3092,2177.0,1672.0
5342,Asura Cryin',TV,6.89,105500,2322,Action|Mecha|Supernatural,49,39,99.0,64.0,7.523788698979475e-05,8.243565109973117e-07,1.164145495534454e-06,3093,2318.0,5547.0
38071,Kkoma Bus Tayo 2,TV,5.71,527,18352,Adventure,2,2,20.0,20.0,7.522630473595621e-05,1.959923853509368e-18,8.920554551339987e-15,3094,15003.0,13020.0
