user_level,candidate_id,evaluated_users,hit_rate_at_12,recall_at_12,ndcg_at_12,map_at_12,mean_reciprocal_rank,median_rank,weight_latent_svd,weight_item_knn_collaborative,weight_popularity,weight_metadata_content,weight_graph_related,weight_people_staff_affinity
Fan,92,1192,0.9463087248322147,0.9463087248322147,0.7166145860392737,0.6441549362270839,0.6467773914337158,1.0,0.5543,0.0532,0.2641,0.0443,0.0195,0.0645
Fan,8,1192,0.9463087248322147,0.9463087248322147,0.7153059108576267,0.6423661652478767,0.6448926329612732,2.0,0.7187,0.0227,0.1034,0.1417,0.0079,0.0056
Fan,98,1192,0.9454697986577181,0.9454697986577181,0.7173671184221805,0.6445832970161828,0.6473526954650879,2.0,0.4499,0.2226,0.0494,0.1613,0.0533,0.0636
Fan,64,1192,0.9454697986577181,0.9454697986577181,0.7163738256821466,0.6434040791423342,0.6461707949638367,2.0,0.54,0.0962,0.1375,0.1506,0.0674,0.0083
Fan,94,1192,0.9454697986577181,0.9454697986577181,0.7138671667984375,0.6405570264001472,0.6433256268501282,2.0,0.4962,0.0946,0.2798,0.1015,0.0097,0.0182
Fan,85,1192,0.9454697986577181,0.9454697986577181,0.7133520808772272,0.6395619364788827,0.6424283981323242,2.0,0.4001,0.1148,0.1735,0.1726,0.1049,0.0341
Fan,105,1192,0.9454697986577181,0.9454697986577181,0.7077710936915558,0.6323029249832941,0.635094165802002,2.0,0.2201,0.1939,0.3279,0.191,0.0576,0.0094
Fan,9,1192,0.9454697986577181,0.9454697986577181,0.7019503887522183,0.6242119783646629,0.6272068619728088,2.0,0.188,0.2563,0.1971,0.1822,0.1531,0.0232
Fan,61,1192,0.9446308724832215,0.9446308724832215,0.71753478640493,0.6454058502087026,0.6480417251586914,2.0,0.5128,0.242,0.0246,0.1088,0.0088,0.103
Fan,12,1192,0.9446308724832215,0.9446308724832215,0.7170303067612489,0.6441981839003651,0.6470087170600891,2.0,0.3525,0.3302,0.0909,0.0609,0.1534,0.012
Fan,43,1192,0.9446308724832215,0.9446308724832215,0.7168362952500529,0.6445240092681367,0.6471918821334839,2.0,0.6735,0.02,0.0088,0.1433,0.0942,0.0602
Fan,104,1192,0.9446308724832215,0.9446308724832215,0.7128200327578911,0.6391594819237436,0.642072856426239,2.0,0.3919,0.1178,0.2171,0.1727,0.0652,0.0352
Fan,57,1192,0.9446308724832215,0.9446308724832215,0.7127125795199716,0.6391250108951451,0.6419335007667542,2.0,0.3744,0.1372,0.2862,0.1693,0.0111,0.0219
Fan,49,1192,0.9437919463087249,0.9437919463087249,0.7196084583047079,0.6485458612975392,0.6513364911079407,1.0,0.4578,0.1928,0.0116,0.0872,0.0632,0.1875
Fan,116,1192,0.9437919463087249,0.9437919463087249,0.719577168079732,0.6479712029208673,0.6508035063743591,2.0,0.6263,0.1603,0.0215,0.1336,0.0376,0.0206
Fan,68,1192,0.9437919463087249,0.9437919463087249,0.7181398421093146,0.6466017134431563,0.6495370268821716,1.0,0.3691,0.2056,0.079,0.0243,0.102,0.22
Fan,88,1192,0.9437919463087249,0.9437919463087249,0.7181268524019248,0.646126594322903,0.6491625308990479,2.0,0.4568,0.2397,0.1427,0.1161,0.0108,0.0339
Fan,44,1192,0.9437919463087249,0.9437919463087249,0.7164532843898673,0.6443761379373796,0.6470368504524231,2.0,0.6323,0.0418,0.0591,0.0324,0.0697,0.1647
Fan,20,1192,0.9429530201342282,0.9429530201342282,0.7177907398864021,0.6465552880192141,0.6493480205535889,1.0,0.7727,0.0095,0.0459,0.0734,0.0209,0.0777
Fan,7,1192,0.9429530201342282,0.9429530201342282,0.7176719588159615,0.6459231577520168,0.648756206035614,2.0,0.6359,0.1931,0.0251,0.1231,0.0196,0.0031
Fan,90,1192,0.9429530201342282,0.9429530201342282,0.7164501999645219,0.6444258016405667,0.6472001075744629,2.0,0.4259,0.2767,0.0192,0.1304,0.0582,0.0895
Fan,95,1192,0.9429530201342282,0.9429530201342282,0.7157914277743517,0.6435889031736348,0.6464831233024597,2.0,0.5338,0.1864,0.0501,0.042,0.0271,0.1607
Fan,6,1192,0.9429530201342282,0.9429530201342282,0.7156369999351972,0.6435094896714023,0.6463782787322998,2.0,0.4,0.1,0.1,0.1,0.1,0.2
Fan,86,1192,0.9429530201342282,0.9429530201342282,0.7067799186984919,0.6321262723108361,0.6349825859069824,2.0,0.3633,0.0656,0.1346,0.2092,0.1485,0.0787
Fan,40,1192,0.9429530201342282,0.9429530201342282,0.7023443930733041,0.6258250046001724,0.6287239789962769,2.0,0.2397,0.383,0.1458,0.1093,0.1,0.0221
Fan,39,1192,0.9412751677852349,0.9412751677852349,0.7135385318264899,0.641344109842432,0.6441783308982849,2.0,0.5791,0.0493,0.0534,0.2147,0.0418,0.0617
Fan,78,1192,0.9412751677852349,0.9412751677852349,0.7125431579916955,0.6399841536167039,0.6428660750389099,2.0,0.5826,0.0715,0.0971,0.1982,0.0035,0.047
Fan,125,1192,0.9412751677852349,0.9412751677852349,0.7120090773196713,0.6394349475096118,0.6423661708831787,2.0,0.3326,0.1035,0.1056,0.0921,0.1309,0.2353
Fan,102,1192,0.9412751677852349,0.9412751677852349,0.7087319188895719,0.6346131497138209,0.6373865604400635,2.0,0.3305,0.3915,0.083,0.0212,0.1659,0.008
Fan,1,1192,0.9395973154362416,0.9395973154362416,0.708687753589083,0.6355849966588222,0.6385838985443115,2.0,0.5,0.0,0.15,0.15,0.12,0.08
Fan,83,1192,0.9395973154362416,0.9395973154362416,0.7067597993989293,0.632933784150227,0.6360628008842468,2.0,0.4119,0.0579,0.1346,0.2035,0.1515,0.0405
Fan,17,1192,0.9395973154362416,0.9395973154362416,0.7051911414509002,0.6308693357351075,0.6338678002357483,2.0,0.3237,0.4012,0.1301,0.0561,0.0687,0.0203
Fan,58,1192,0.9387583892617449,0.9387583892617449,0.7147704178239785,0.6435615442536583,0.6466742157936096,2.0,0.4494,0.3499,0.0982,0.0236,0.0573,0.0216
Fan,16,1192,0.9387583892617449,0.9387583892617449,0.7132941595824781,0.6415954547875689,0.6445308327674866,2.0,0.6279,0.064,0.011,0.2343,0.0445,0.0183
Fan,80,1192,0.9387583892617449,0.9387583892617449,0.7098586598900221,0.6377146040946376,0.6406324505805969,2.0,0.4107,0.0589,0.0356,0.2111,0.0933,0.1904
Fan,87,1192,0.9379194630872483,0.9379194630872483,0.7032420070894154,0.6292449906543867,0.6322895288467407,2.0,0.3689,0.0436,0.1667,0.2122,0.0955,0.1131
Fan,19,1192,0.9379194630872483,0.9379194630872483,0.6985519141206874,0.6225136976185635,0.6255778670310974,2.0,0.2783,0.4117,0.1101,0.0584,0.1299,0.0117
Fan,69,1192,0.9379194630872483,0.9379194630872483,0.6903457033486793,0.6123651120505147,0.6152952313423157,2.0,0.2823,0.0069,0.2696,0.1033,0.2096,0.1284
Fan,14,1192,0.9370805369127517,0.9370805369127517,0.7038442868321851,0.6300370374405609,0.6332064867019653,2.0,0.3824,0.0748,0.1618,0.2561,0.1189,0.0061
Fan,118,1192,0.9362416107382551,0.9362416107382551,0.6947309645962731,0.6181483761391479,0.6214216351509094,2.0,0.3685,0.041,0.0626,0.2452,0.2234,0.0593
Fan,25,1192,0.9354026845637584,0.9354026845637584,0.7079118613007203,0.6361812940042806,0.6392951011657715,2.0,0.4038,0.0485,0.0603,0.208,0.0811,0.1982
Fan,120,1192,0.9354026845637584,0.9354026845637584,0.687503510002071,0.6085861007001947,0.6121197938919067,2.0,0.1472,0.219,0.2305,0.2509,0.1317,0.0207
Fan,119,1192,0.9345637583892618,0.9345637583892618,0.7137749969815628,0.6435743460491782,0.6465643644332886,1.0,0.5329,0.3405,0.014,0.0035,0.053,0.0562
Fan,72,1192,0.9345637583892618,0.9345637583892618,0.712598266073105,0.642524144852165,0.6455456018447876,1.0,0.527,0.0452,0.0272,0.1409,0.0301,0.2298
Fan,96,1192,0.9345637583892618,0.9345637583892618,0.7110974247315398,0.6403397287835207,0.6435127258300781,2.0,0.4925,0.1168,0.0325,0.1158,0.0127,0.2297
Fan,108,1192,0.9345637583892618,0.9345637583892618,0.7102261128259958,0.6390023497196315,0.6422799229621887,2.0,0.5744,0.0457,0.0511,0.2508,0.0718,0.0061
Fan,93,1192,0.9337248322147651,0.9337248322147651,0.7024854350890515,0.6288940459242472,0.6324319839477539,2.0,0.3676,0.102,0.0251,0.2658,0.1742,0.0653
Fan,97,1192,0.9328859060402684,0.9328859060402684,0.703316581219481,0.630743315223181,0.6342452764511108,2.0,0.3439,0.1592,0.1855,0.0378,0.0183,0.2553
Fan,122,1192,0.9320469798657718,0.9320469798657718,0.707587917323176,0.6366923368391488,0.6399379372596741,2.0,0.4526,0.0191,0.1936,0.1462,0.0271,0.1614
Fan,51,1192,0.9303691275167785,0.9303691275167785,0.6895935034440891,0.6139035065419294,0.6173214912414551,2.0,0.2325,0.0473,0.3064,0.1622,0.1104,0.1412
Fan,45,1192,0.9295302013422819,0.9295302013422819,0.6977228565216733,0.6248908972273066,0.6281936764717102,2.0,0.3483,0.0176,0.0949,0.1848,0.1153,0.2391
Fan,76,1192,0.9286912751677853,0.9286912751677853,0.6941926585208,0.6205396486436755,0.6239575147628784,2.0,0.3006,0.0459,0.4086,0.1656,0.0373,0.0422
Fan,15,1192,0.9278523489932886,0.9278523489932886,0.6993152983523897,0.6276190415661892,0.6309849619865417,2.0,0.3913,0.0261,0.0158,0.0584,0.1835,0.3249
Fan,114,1192,0.927013422818792,0.927013422818792,0.6607698173881482,0.5767439495627414,0.5803293585777283,2.0,0.2532,0.4642,0.1327,0.02,0.0453,0.0846
Fan,111,1192,0.9261744966442953,0.9261744966442953,0.6851112961773198,0.6088641690151757,0.6125568151473999,2.0,0.2913,0.0291,0.0259,0.1505,0.2543,0.2489
Fan,33,1192,0.9253355704697986,0.9253355704697986,0.6889880227557498,0.6138436135080431,0.6177987456321716,2.0,0.2879,0.1666,0.1061,0.3431,0.0666,0.0297
Fan,89,1192,0.9253355704697986,0.9253355704697986,0.6816249192803819,0.6044310555216595,0.6083259582519531,2.0,0.2933,0.0477,0.0149,0.2785,0.206,0.1596
Fan,35,1192,0.924496644295302,0.924496644295302,0.6973777243992575,0.6254623475890254,0.6293801069259644,2.0,0.3922,0.0902,0.1785,0.3124,0.0079,0.0188
Fan,54,1192,0.924496644295302,0.924496644295302,0.6946343388673916,0.6216929602835644,0.6255127787590027,2.0,0.3735,0.131,0.036,0.3591,0.0637,0.0368
Fan,109,1192,0.924496644295302,0.924496644295302,0.6941830477958865,0.6215301686568464,0.6253533959388733,2.0,0.3734,0.0443,0.0692,0.3306,0.1154,0.067
Fan,38,1192,0.9228187919463087,0.9228187919463087,0.6927877465534661,0.6200202528642126,0.6240038275718689,2.0,0.3693,0.0528,0.2103,0.2902,0.0696,0.0078
Fan,113,1192,0.9203020134228188,0.9203020134228188,0.6807048277903808,0.6056132392961253,0.6095428466796875,2.0,0.213,0.0682,0.3142,0.2159,0.023,0.1657
Fan,28,1192,0.9135906040268457,0.9135906040268457,0.6737319629670934,0.5981092988853056,0.6026180982589722,2.0,0.2547,0.0982,0.218,0.3578,0.0211,0.0502
Fan,74,1192,0.9085570469798657,0.9085570469798657,0.6631818080067052,0.5862143123468626,0.5908826589584351,2.0,0.1775,0.0296,0.2898,0.1356,0.1168,0.2507
Fan,62,1192,0.8573825503355704,0.8573825503355704,0.5822953115202094,0.4972054558044491,0.5041589140892029,3.0,0.1147,0.0321,0.0559,0.3409,0.0965,0.3599
Veteran,31,231,0.8961038961038961,0.8961038961038961,0.6339896848409573,0.550870017428459,0.5555724501609802,2.0,0.4104,0.2455,0.0897,0.0975,0.1556,0.0012
Veteran,12,231,0.8917748917748918,0.8917748917748918,0.624440852531749,0.5410437085761761,0.5460478663444519,2.0,0.3525,0.3302,0.0909,0.0609,0.1534,0.012
Veteran,32,231,0.8874458874458875,0.8874458874458875,0.645298614838879,0.568814614918511,0.5737422108650208,2.0,0.4866,0.0685,0.1696,0.0223,0.2087,0.0442
Veteran,110,231,0.8874458874458875,0.8874458874458875,0.6412212456422381,0.5633741559066234,0.5683959722518921,2.0,0.6019,0.0005,0.0646,0.0804,0.2485,0.0041
Veteran,84,231,0.8874458874458875,0.8874458874458875,0.6409527972594288,0.5636330840876295,0.5687730312347412,2.0,0.4629,0.0428,0.0664,0.0653,0.3296,0.033
Veteran,29,231,0.8874458874458875,0.8874458874458875,0.6393077519113327,0.5600585321364542,0.5655472874641418,2.0,0.4671,0.2387,0.0662,0.0043,0.2222,0.0016
Veteran,73,231,0.8874458874458875,0.8874458874458875,0.6355268297696866,0.5554871535391017,0.5602741837501526,2.0,0.494,0.2002,0.1098,0.0397,0.0616,0.0946
Veteran,99,231,0.8874458874458875,0.8874458874458875,0.6311040790460312,0.5499228525202552,0.554702639579773,2.0,0.2843,0.207,0.202,0.1513,0.1235,0.0319
Veteran,9,231,0.8874458874458875,0.8874458874458875,0.6200621732856512,0.5359616573902288,0.5408695936203003,2.0,0.188,0.2563,0.1971,0.1822,0.1531,0.0232
Veteran,30,231,0.8831168831168831,0.8831168831168831,0.65152150584569,0.578006721513215,0.5831185579299927,2.0,0.7105,0.0684,0.0167,0.0185,0.0763,0.1096
Veteran,26,231,0.8831168831168831,0.8831168831168831,0.646445931708666,0.5709502258203557,0.576431393623352,2.0,0.449,0.1233,0.1671,0.042,0.1829,0.0357
Veteran,41,231,0.8831168831168831,0.8831168831168831,0.6455307865545629,0.5700102446855694,0.5754475593566895,2.0,0.7577,0.0537,0.0852,0.0075,0.0917,0.0042
Veteran,21,231,0.8831168831168831,0.8831168831168831,0.64484804471704,0.5691358545254649,0.5744242072105408,2.0,0.608,0.0303,0.0851,0.0919,0.1746,0.0101
Veteran,82,231,0.8831168831168831,0.8831168831168831,0.6437058049137776,0.5677459505381582,0.573045015335083,2.0,0.4629,0.0654,0.0734,0.1045,0.2458,0.048
Veteran,60,231,0.8831168831168831,0.8831168831168831,0.6408182161600002,0.56320190151359,0.5686015486717224,2.0,0.4332,0.2136,0.0651,0.0342,0.1551,0.0989
Veteran,22,231,0.8831168831168831,0.8831168831168831,0.6387922041344247,0.5621836797161472,0.5671570301055908,2.0,0.427,0.0586,0.2451,0.0556,0.2081,0.0057
Veteran,56,231,0.8831168831168831,0.8831168831168831,0.6370740557760967,0.5582326043365003,0.5635133981704712,2.0,0.3933,0.1692,0.0542,0.1356,0.191,0.0567
Veteran,4,231,0.8831168831168831,0.8831168831168831,0.636357667173072,0.5576016816276557,0.5627159476280212,2.0,0.4,0.15,0.1,0.15,0.15,0.05
Veteran,18,231,0.8831168831168831,0.8831168831168831,0.6361813202236032,0.5573906973257623,0.5625,2.0,0.4775,0.1984,0.1801,0.0211,0.048,0.075
Veteran,112,231,0.8831168831168831,0.8831168831168831,0.5946569141311949,0.5042730958315375,0.5097920298576355,2.0,0.2447,0.095,0.1547,0.0964,0.3917,0.0175
Veteran,36,231,0.8787878787878788,0.8787878787878788,0.6493312783842171,0.575802552425929,0.5813981890678406,2.0,0.4576,0.1413,0.1625,0.0449,0.1255,0.0682
Veteran,27,231,0.8787878787878788,0.8787878787878788,0.6484665667371292,0.5752340973120194,0.5807929635047913,2.0,0.7641,0.0666,0.0197,0.0246,0.0414,0.0835
Veteran,81,231,0.8787878787878788,0.8787878787878788,0.6466786831611498,0.5727399224152471,0.5783329606056213,2.0,0.606,0.0921,0.1289,0.0474,0.0843,0.0414
Veteran,48,231,0.8787878787878788,0.8787878787878788,0.6466118427428401,0.5722194111804502,0.5777941346168518,2.0,0.3749,0.1588,0.2234,0.058,0.1369,0.0481
Veteran,63,231,0.8787878787878788,0.8787878787878788,0.6439170072402945,0.5694689629754565,0.5747844576835632,2.0,0.5745,0.0388,0.1612,0.0831,0.1159,0.0265
Veteran,121,231,0.8787878787878788,0.8787878787878788,0.6434441549299008,0.5681084187577694,0.573585569858551,2.0,0.4681,0.1671,0.2552,0.0076,0.0683,0.0338
Veteran,115,231,0.8787878787878788,0.8787878787878788,0.6425179542631247,0.5671838983527295,0.5729779005050659,2.0,0.5753,0.1523,0.1242,0.0494,0.0904,0.0084
Veteran,70,231,0.8787878787878788,0.8787878787878788,0.6424673403031655,0.5671256473204525,0.5728501081466675,2.0,0.622,0.1225,0.1107,0.0474,0.0799,0.0175
Veteran,3,231,0.8787878787878788,0.8787878787878788,0.641922566023389,0.5665331421824928,0.5721591711044312,2.0,0.65,0.1,0.1,0.05,0.07,0.03
Veteran,107,231,0.8787878787878788,0.8787878787878788,0.6418908158134331,0.5662771812122461,0.5716826319694519,2.0,0.5851,0.1277,0.0672,0.0663,0.0745,0.0793
Veteran,64,231,0.8787878787878788,0.8787878787878788,0.6378674540885234,0.5612399505256648,0.5667285919189453,2.0,0.54,0.0962,0.1375,0.1506,0.0674,0.0083
Veteran,85,231,0.8787878787878788,0.8787878787878788,0.6369408771546697,0.5601908072687294,0.5653401613235474,2.0,0.4001,0.1148,0.1735,0.1726,0.1049,0.0341
Veteran,124,231,0.8787878787878788,0.8787878787878788,0.635017029211339,0.5568733094707121,0.562376856803894,2.0,0.4149,0.1724,0.1066,0.1409,0.1198,0.0455
Veteran,16,231,0.8787878787878788,0.8787878787878788,0.633124263231623,0.5550562833030366,0.560256838798523,2.0,0.6279,0.064,0.011,0.2343,0.0445,0.0183
Veteran,108,231,0.8787878787878788,0.8787878787878788,0.6306548393683007,0.5520276981315942,0.5569323301315308,2.0,0.5744,0.0457,0.0511,0.2508,0.0718,0.0061
Veteran,7,231,0.8787878787878788,0.8787878787878788,0.6292196992553348,0.549847891406333,0.5554459095001221,2.0,0.6359,0.1931,0.0251,0.1231,0.0196,0.0031
Veteran,5,231,0.8787878787878788,0.8787878787878788,0.6273713873334817,0.5477877101253724,0.5532492399215698,2.0,0.35,0.1,0.1,0.15,0.25,0.05
Veteran,88,231,0.8787878787878788,0.8787878787878788,0.623755883617861,0.5427479807349938,0.5483948588371277,2.0,0.4568,0.2397,0.1427,0.1161,0.0108,0.0339
Veteran,105,231,0.8787878787878788,0.8787878787878788,0.6222728485559366,0.5414866038242662,0.5464717149734497,2.0,0.2201,0.1939,0.3279,0.191,0.0576,0.0094
Veteran,98,231,0.8787878787878788,0.8787878787878788,0.6210558898680503,0.5391176764553388,0.5446549654006958,2.0,0.4499,0.2226,0.0494,0.1613,0.0533,0.0636
Veteran,101,231,0.8787878787878788,0.8787878787878788,0.6201950485983516,0.53832215163384,0.5436566472053528,2.0,0.3746,0.2796,0.1837,0.0192,0.0201,0.1227
Veteran,90,231,0.8787878787878788,0.8787878787878788,0.6176103945079305,0.5354225620459386,0.5407696962356567,2.0,0.4259,0.2767,0.0192,0.1304,0.0582,0.0895
Veteran,40,231,0.8787878787878788,0.8787878787878788,0.57875153201564,0.4856501002604899,0.4909283518791199,3.0,0.2397,0.383,0.1458,0.1093,0.1,0.0221
Veteran,23,231,0.8744588744588745,0.8744588744588745,0.6492186056448391,0.5776306665917056,0.5831689238548279,2.0,0.5198,0.042,0.1141,0.0429,0.1756,0.1056
Veteran,67,231,0.8744588744588745,0.8744588744588745,0.6444214197231697,0.5712931729165495,0.576805055141449,2.0,0.5074,0.0898,0.2063,0.089,0.0647,0.0428
Veteran,2,231,0.8744588744588745,0.8744588744588745,0.6434973770245245,0.5693156050298908,0.5751469731330872,2.0,0.45,0.15,0.12,0.12,0.11,0.05
Veteran,75,231,0.8744588744588745,0.8744588744588745,0.6431489333134282,0.5687507418026898,0.5741270780563354,2.0,0.4093,0.104,0.0208,0.1392,0.1959,0.1308
Veteran,103,231,0.8744588744588745,0.8744588744588745,0.6427306252838434,0.5688725536128133,0.5747349262237549,2.0,0.7037,0.1055,0.1243,0.041,0.0065,0.019
Veteran,123,231,0.8744588744588745,0.8744588744588745,0.6421281506103858,0.5685208610533287,0.5738734006881714,2.0,0.6176,0.0167,0.1883,0.0761,0.0722,0.0292
Veteran,77,231,0.8744588744588745,0.8744588744588745,0.6417348958645899,0.5674264287900652,0.5736910700798035,2.0,0.711,0.1583,0.0062,0.0267,0.0972,0.0005
Veteran,47,231,0.8744588744588745,0.8744588744588745,0.6410826637230652,0.5662423555280698,0.5722724199295044,2.0,0.6368,0.1045,0.0012,0.1205,0.1181,0.0188
Veteran,92,231,0.8744588744588745,0.8744588744588745,0.6410608160821132,0.566978379965393,0.5721259117126465,2.0,0.5543,0.0532,0.2641,0.0443,0.0195,0.0645
Veteran,53,231,0.8744588744588745,0.8744588744588745,0.6403605623691437,0.565053909534429,0.5714757442474365,2.0,0.4864,0.119,0.044,0.0073,0.285,0.0584
Veteran,50,231,0.8744588744588745,0.8744588744588745,0.640082543994552,0.5651174703122754,0.5711346864700317,2.0,0.4833,0.1518,0.2258,0.0569,0.0794,0.0029
Veteran,55,231,0.8744588744588745,0.8744588744588745,0.6399751033561968,0.5653715572546741,0.5712417960166931,2.0,0.7091,0.0914,0.0413,0.089,0.028,0.0411
Veteran,24,231,0.8744588744588745,0.8744588744588745,0.6386246055672418,0.5632429739572596,0.569123387336731,2.0,0.5805,0.1428,0.0479,0.0911,0.0816,0.0561
Veteran,13,231,0.8744588744588745,0.8744588744588745,0.6385423029431763,0.5630251182199234,0.5690001249313354,2.0,0.549,0.0975,0.1428,0.1044,0.0948,0.0116
Veteran,11,231,0.8744588744588745,0.8744588744588745,0.6371840082889509,0.5614118925807238,0.5671291351318359,2.0,0.5758,0.0921,0.032,0.1563,0.0878,0.0561
Veteran,94,231,0.8744588744588745,0.8744588744588745,0.6367513109360217,0.5613208460611058,0.5665318965911865,2.0,0.4962,0.0946,0.2798,0.1015,0.0097,0.0182
Veteran,79,231,0.8744588744588745,0.8744588744588745,0.636665566429683,0.5610272483649107,0.5664063692092896,2.0,0.4408,0.1065,0.2497,0.1233,0.0534,0.0263
Veteran,8,231,0.8744588744588745,0.8744588744588745,0.633779426932789,0.5572189114396907,0.5626361966133118,2.0,0.7187,0.0227,0.1034,0.1417,0.0079,0.0056
Veteran,104,231,0.8744588744588745,0.8744588744588745,0.6337095373363643,0.5573974125922178,0.5627701878547668,2.0,0.3919,0.1178,0.2171,0.1727,0.0652,0.0352
Veteran,95,231,0.8744588744588745,0.8744588744588745,0.6330361236053277,0.5564661769207223,0.561859667301178,2.0,0.5338,0.1864,0.0501,0.042,0.0271,0.1607
Veteran,71,231,0.8744588744588745,0.8744588744588745,0.6317254536422406,0.5542520130182468,0.5598866939544678,2.0,0.6443,0.066,0.1292,0.1296,0.0225,0.0084
Veteran,106,231,0.8744588744588745,0.8744588744588745,0.6300771209061752,0.5518159329847642,0.5579509139060974,2.0,0.6015,0.1587,0.0178,0.1275,0.0843,0.0102
Veteran,116,231,0.8744588744588745,0.8744588744588745,0.6294057442064688,0.5513488315436368,0.5571669340133667,2.0,0.6263,0.1603,0.0215,0.1336,0.0376,0.0206
Veteran,66,231,0.8744588744588745,0.8744588744588745,0.6290839834442132,0.5511494037468063,0.556733250617981,2.0,0.1504,0.2358,0.4016,0.0685,0.0893,0.0544
Veteran,10,231,0.8744588744588745,0.8744588744588745,0.6253182197359248,0.5458637082013705,0.5519938468933105,2.0,0.5606,0.2748,0.0854,0.008,0.0458,0.0254
Veteran,91,231,0.8744588744588745,0.8744588744588745,0.6028912408981574,0.5170142988324807,0.5230852365493774,2.0,0.2136,0.1433,0.158,0.1153,0.3203,0.0495
Veteran,102,231,0.8744588744588745,0.8744588744588745,0.6003272759249921,0.5145472973395051,0.5201207995414734,2.0,0.3305,0.3915,0.083,0.0212,0.1659,0.008
Veteran,58,231,0.8744588744588745,0.8744588744588745,0.5971976631264788,0.5094986663168481,0.5152292251586914,2.0,0.4494,0.3499,0.0982,0.0236,0.0573,0.0216
Veteran,34,231,0.8701298701298701,0.8701298701298701,0.6481461283613901,0.5776392558860092,0.5833953022956848,2.0,0.5936,0.0397,0.1304,0.0593,0.0809,0.096
Veteran,46,231,0.8701298701298701,0.8701298701298701,0.642921670745994,0.5702677673456894,0.5761009454727173,2.0,0.5769,0.0418,0.0554,0.0831,0.1296,0.1131
Veteran,52,231,0.8701298701298701,0.8701298701298701,0.642732834564839,0.5695498585108975,0.5757214426994324,2.0,0.6058,0.1079,0.0271,0.05,0.1131,0.0962
Veteran,20,231,0.8701298701298701,0.8701298701298701,0.6426411143929753,0.5702933790596127,0.5760693550109863,2.0,0.7727,0.0095,0.0459,0.0734,0.0209,0.0777
Veteran,126,231,0.8701298701298701,0.8701298701298701,0.6418201922800675,0.568977811510279,0.5750194787979126,2.0,0.6465,0.0384,0.1017,0.0657,0.0939,0.0538
Veteran,100,231,0.8701298701298701,0.8701298701298701,0.6389535896459838,0.5657494862040315,0.5713635683059692,2.0,0.286,0.1686,0.3995,0.0929,0.0316,0.0214
Veteran,43,231,0.8701298701298701,0.8701298701298701,0.6372897479787953,0.5629737386230893,0.5688896179199219,2.0,0.6735,0.02,0.0088,0.1433,0.0942,0.0602
Veteran,1,231,0.8701298701298701,0.8701298701298701,0.6370426877967322,0.5633449523059912,0.5685344338417053,2.0,0.5,0.0,0.15,0.15,0.12,0.08
Veteran,14,231,0.8701298701298701,0.8701298701298701,0.6293145762771345,0.5532194236739691,0.5587682127952576,2.0,0.3824,0.0748,0.1618,0.2561,0.1189,0.0061
Veteran,61,231,0.8701298701298701,0.8701298701298701,0.622903271816629,0.5444427265855837,0.550378143787384,2.0,0.5128,0.242,0.0246,0.1088,0.0088,0.103
Veteran,54,231,0.8701298701298701,0.8701298701298701,0.6136836405884706,0.5329010575763823,0.5380948781967163,2.0,0.3735,0.131,0.036,0.3591,0.0637,0.0368
Veteran,120,231,0.8701298701298701,0.8701298701298701,0.6049414277399873,0.5219133199652681,0.5274665355682373,2.0,0.1472,0.219,0.2305,0.2509,0.1317,0.0207
Veteran,44,231,0.8658008658008658,0.8658008658008658,0.6438823915910439,0.5727845867456257,0.5786578059196472,2.0,0.6323,0.0418,0.0591,0.0324,0.0697,0.1647
Veteran,59,231,0.8658008658008658,0.8658008658008658,0.6397176495422277,0.5673161734850046,0.573310911655426,2.0,0.5653,0.089,0.0607,0.1463,0.0491,0.0897
Veteran,6,231,0.8658008658008658,0.8658008658008658,0.6380456085693593,0.5651964918198685,0.5706477761268616,2.0,0.4,0.1,0.1,0.1,0.1,0.2
Veteran,83,231,0.8658008658008658,0.8658008658008658,0.6344167873371502,0.5609810223446585,0.5669415593147278,2.0,0.4119,0.0579,0.1346,0.2035,0.1515,0.0405
Veteran,39,231,0.8658008658008658,0.8658008658008658,0.6335366692696947,0.5593112635320427,0.5652158260345459,2.0,0.5791,0.0493,0.0534,0.2147,0.0418,0.0617
Veteran,78,231,0.8658008658008658,0.8658008658008658,0.630821486233087,0.5557204700061843,0.5616636276245117,2.0,0.5826,0.0715,0.0971,0.1982,0.0035,0.047
Veteran,65,231,0.8658008658008658,0.8658008658008658,0.6301929758774002,0.5552069863758176,0.5616104602813721,2.0,0.4679,0.0035,0.0225,0.0114,0.3785,0.1162
Veteran,93,231,0.8658008658008658,0.8658008658008658,0.6293405768298875,0.5540560209391377,0.5598012804985046,2.0,0.3676,0.102,0.0251,0.2658,0.1742,0.0653
Veteran,49,231,0.8658008658008658,0.8658008658008658,0.6279898502961766,0.5523829825777878,0.5582571029663086,2.0,0.4578,0.1928,0.0116,0.0872,0.0632,0.1875
Veteran,35,231,0.8658008658008658,0.8658008658008658,0.6192219372338716,0.5414556823647733,0.5466564893722534,2.0,0.3922,0.0902,0.1785,0.3124,0.0079,0.0188
Veteran,33,231,0.8658008658008658,0.8658008658008658,0.606631623719093,0.5253232698037893,0.5308858752250671,2.0,0.2879,0.1666,0.1061,0.3431,0.0666,0.0297
Veteran,119,231,0.8658008658008658,0.8658008658008658,0.6030724766078812,0.5200050911089872,0.5258817672729492,2.0,0.5329,0.3405,0.014,0.0035,0.053,0.0562
